id,name,type
6426,桂枝黄芩汤,方剂
6427,桂枝加大黄汤,方剂
6428,桂枝加当归汤,方剂
6429,桂枝加附子汤,方剂
6430,桂枝加葛根汤,方剂
6431,桂枝加桂汤,方剂
6432,桂枝加厚朴杏子汤,方剂
6433,桂枝加黄芪汤,方剂
6434,桂枝加龙骨牡蛎汤,方剂
6435,桂枝加芍药生姜各一两人参三两新加汤,方剂
6436,桂枝加芍药汤,方剂
6437,桂枝姜附汤,方剂
6438,桂枝姜苓汤,方剂
6439,桂枝酒,方剂
6440,桂枝橘皮汤,方剂
6441,桂枝麻黄各半汤,方剂
6442,桂枝去芍加麻附细辛汤,方剂
6443,桂枝去芍加蜀漆龙牡救逆汤,方剂
6444,桂枝去芍药加附子汤,方剂
6445,桂枝去芍药加麻黄细辛附子汤,方剂
6446,桂枝去芍药加蜀漆牡蛎龙骨救逆汤,方剂
6447,桂枝去芍药汤,方剂
6448,桂枝人参黄耆汤,方剂
6449,桂枝人参汤,方剂
6450,桂枝散,方剂
6451,桂枝芍药汤,方剂
6452,桂枝芍药知母汤,方剂
6453,桂枝生化汤,方剂
6454,桂枝生姜枳实汤,方剂
6455,桂枝四七汤,方剂
6456,桂枝汤,方剂
6457,桂枝桃仁汤,方剂
6458,桂枝丸,方剂
6459,桂枝乌苓汤,方剂
6460,桂枝新加汤,方剂
6461,衮金丸,方剂
6462,滚痰丸,方剂
6463,锅粑散,方剂
6464,锅焦丸,方剂
6465,国老散,方剂
6466,国老汤,方剂
6467,过期饮,方剂
6468,蛤蚕散,方剂
6469,蛤粉膏,方剂
6470,蛤粉散,方剂
6471,蛤粉丸,方剂
6472,蛤蚧固金汤,方剂
6473,蛤蚧救喘丹,方剂
6474,蛤蚧散,方剂
6475,蛤蚧丸,方剂
6476,蛤蜊散,方剂
6477,蛤苓丹,方剂
6478,蛤消散,方剂
6479,还光散,方剂
6480,还魂丹,方剂
6481,还魂汤,方剂
6482,还津丸,方剂
6483,还睛补肝丸,方剂
6484,还睛丹,方剂
6485,还睛散,方剂
6486,还睛汤,方剂
6487,还睛丸,方剂
6488,还睛紫金丹,方剂
6489,还其二七丹,方剂
6490,还少丹,方剂
6491,还少乳乌丸,方剂
6492,还童丹,方剂
6493,还阳散,方剂
6494,还阳汤,方剂
6495,还元保真汤,方剂
6496,还元丹,方剂
6497,还元酒,方剂
6498,还元丸,方剂
6499,海艾汤,方剂
6500,海菜丸,方剂
6501,海参丸,方剂
6502,海参粥,方剂
6503,海带散,方剂
6504,海带丸,方剂
6505,海浮散,方剂
6506,海浮汤,方剂
6507,海附丸,方剂
6508,海蛤散,方剂
6509,海蛤散.,方剂
6510,海蛤汤,方剂
6511,海蛤丸,方剂
6512,海金沙散,方剂
6513,海金沙丸,方剂
6514,海龙丸,方剂
6515,海马拔毒散,方剂
6516,海青膏,方剂
6517,海青丸,方剂
6518,海蛸散,方剂
6519,海石丸,方剂
6520,海桐皮酒,方剂
6521,海桐皮散,方剂
6522,海桐皮汤,方剂
6523,海桐皮丸,方剂
6524,海桐皮洗剂,方剂
6525,海藻散,方剂
6526,海藻丸,方剂
6527,海藻玉壶汤,方剂
6528,含化菖蒲煎,方剂
6529,含化桂心丸,方剂
6530,含化麝香丸,方剂
6531,含化升麻丸,方剂
6532,含化丸,方剂
6533,含化玉液丸,方剂
6534,含漱汤,方剂
6535,含香丸,方剂
6536,含咽丸,方剂
6537,韩相进灵丹,方剂
6538,寒冰散,方剂
6539,寒多万安散,方剂
6540,寒谷春生丹,方剂
6541,寒降汤,方剂
6542,寒解汤,方剂
6543,寒淋汤,方剂
6544,寒湿煎,方剂
6545,寒湿神应药酒,方剂
6546,寒湿相连汤,方剂
6547,寒水石复方,方剂
6548,寒水石散,方剂
6549,寒水石粥,方剂
6550,寒水再造丹,方剂
6551,寒通汤,方剂
6552,寒痛散,方剂
6553,寒托里散,方剂
6554,汉防己散,方剂
6555,汉防己丸,方剂
6556,汉防已散,方剂
6557,汉椒丸,方剂
6558,汗斑擦剂,方剂
6559,汗斑肥皂,方剂
6560,汗斑粉,方剂
6561,汗斑散,方剂
6562,旱莲车前汁,方剂
6563,旱莲膏,方剂
6564,旱莲丸,方剂
6565,旱莲子汤,方剂
6566,旱莲子丸,方剂
6567,旱螺散,方剂
6568,菡草汤,方剂
6569,行军散,方剂
6570,蒿皮四物汤,方剂
6571,蒿芩清胆汤,方剂
6572,好槐枝汤,方剂
6573,诃黎豆蔻丹,方剂
6574,诃黎勒散,方剂
6575,诃黎勒汤,方剂
6576,诃黎勒丸,方剂
6577,诃皮生化汤,方剂
6578,诃子皮散,方剂
6579,诃子人参汤,方剂
6580,诃子散,方剂
6581,诃子汤,方剂
6582,诃子丸,方剂
6583,诃子饮,方剂
6584,喝起丸,方剂
6585,合欢保元膏,方剂
6586,合欢丸,方剂
6587,合欢饮,方剂
6588,合魂丹,方剂
6589,合口收功效,方剂
6590,合手香,方剂
6591,合香丸,方剂
6592,合囟散,方剂
6593,合掌散,方剂
6594,何首乌酒,方剂
6595,何首乌散,方剂
6596,何首乌汤,方剂
6597,何首乌丸,方剂
6598,何仙姑庆世丹,方剂
6599,和肺饮,方剂
6600,和肺饮子,方剂
6601,和肝饮,方剂
6602,和解散,方剂
6603,和解汤,方剂
6604,和解宣化汤,方剂
6605,和经汤,方剂
6606,和疟汤,方剂
6607,和气安胎饮,方剂
6608,和气散,方剂
6609,和气通经汤,方剂
6610,和气益荣汤,方剂
6611,和荣散坚丸,方剂
6612,和荣汤,方剂
6613,和乳汤,方剂
6614,和伤治血汤,方剂
6615,和胎饮,方剂
6616,和胃二陈煎,方剂
6617,和胃平肝丸,方剂
6618,和胃汤,方剂
6619,和胃丸,方剂
6620,和胃饮,方剂
6621,和胁饮,方剂
6622,和血通经丸,方剂
6623,和血熄风汤,方剂
6624,和血蒸剂,方剂
6625,和营散坚丸,方剂
6626,和营汤,方剂
6627,和营通气散,方剂
6628,和营消肿汤,方剂
6629,和中畅卫汤,方剂
6630,和中化浊汤,方剂
6631,和中理脾丸,方剂
6632,和中散,方剂
6633,和中汤,方剂
6634,和中丸,方剂
6635,和中益气丸,方剂
6636,和中饮,方剂
6637,和中止眩丸,方剂
6638,河车大造丸,方剂
6639,河车丸,方剂
6640,河车种玉丸,方剂
6641,褐丸子,方剂
6642,鹤顶丹,方剂
6643,鹤顶红,方剂
6644,鹤虱槟榔汤,方剂
6645,鹤虱丸,方剂
6646,鹤寿丹,方剂
6647,鹤膝风药酒,方剂
6648,黑白安胎散,方剂
6649,黑白散,方剂
6650,黑白饮,方剂
6651,黑参汤,方剂
6652,黑疸汤,方剂
6653,黑地黄丸,方剂
6654,黑豆煎,方剂
6655,黑豆酒,方剂
6656,黑豆馏油软膏,方剂
6657,黑豆散,方剂
6658,黑豆汤,方剂
6659,黑豆粥,方剂
6660,黑发仙丹,方剂
6661,黑矾甘油,方剂
6662,黑矾洗剂,方剂
6663,黑附散,方剂
6664,黑附汤,方剂
6665,黑附子散,方剂
6666,黑膏,方剂
6667,黑光散,方剂
6668,黑归脾汤,方剂
6669,黑归脾丸,方剂
6670,黑红软膏,方剂
6671,黑虎丹,方剂
6672,黑虎散,方剂
6673,黑虎汤,方剂
6674,黑虎丸,方剂
6675,黑花蛇散,方剂
6676,黑金丹,方剂
6677,黑金膏,方剂
6678,黑金散,方剂
6679,黑了脱敏洗剂,方剂
6680,黑灵丹,方剂
6681,黑灵散,方剂
6682,黑龙丹,方剂
6683,黑龙散,方剂
6684,黑龙汤,方剂
6685,黑龙丸,方剂
6686,黑马蹄香散,方剂
6687,黑牛续地饮,方剂
6688,黑奴丸,方剂
6689,黑弩箭丸,方剂
6690,黑蒲黄散,方剂
6691,黑散,方剂
6692,黑散子,方剂
6693,黑色疽疮膏,方剂
6694,黑神膏,方剂
6695,黑神散,方剂
6696,黑神丸,方剂
6697,黑圣散,方剂
6698,黑退消,方剂
6699,黑丸,方剂
6700,黑丸子,方剂
6701,黑锡丹,方剂
6702,黑香散,方剂
6703,黑逍遥散,方剂
6704,黑须仙丹,方剂
6705,黑癣药,方剂
6706,黑油膏,方剂
6707,黑玉丹,方剂
6708,黑云膏,方剂
6709,黑子散,方剂
6710,恒山散,方剂
6711,恒山汤,方剂
6712,红白痢疾丸,方剂
6713,红白散,方剂
6714,红避瘟散,方剂
6715,红吹散,方剂
6716,红捶膏,方剂
6717,红豆蔻散,方剂
6718,红豆蔻丸,方剂
6719,红豆散,方剂
6720,红豆丸,方剂
6721,红缎膏,方剂
6722,红矾散,方剂
6723,红矾丸,方剂
6724,红粉,方剂
6725,红粉纱,方剂
6726,红粉霜,方剂
6727,红膏药,方剂
6728,红花当归散,方剂
6729,红花当归汤,方剂
6730,红花酊,方剂
6731,红花膏,方剂
6732,红花散,方剂
6733,红花散瘀汤,方剂
6734,红花汤,方剂
6735,红花桃仁汤,方剂
6736,红黄霹雳散,方剂
6737,红鸡膏,方剂
6738,红蓝花酒,方剂
6739,红蓝花散,方剂
6740,红蓝花汤,方剂
6741,红蓝散,方剂
6742,红灵丹,方剂
6743,红灵酒,方剂
6744,红龙散,方剂
6745,红炉散,方剂
6746,红轮散,方剂
6747,红绵丹,方剂
6748,红绵散,方剂
6749,红棉散,方剂
6750,红末子,方剂
6751,红蓬散,方剂
6752,红铅散,方剂
6753,红倩丹,方剂
6754,红润膏,方剂
6755,红散子,方剂
6756,红升丹,方剂
6757,红狮丹,方剂
6758,红桃散,方剂
6759,红藤煎,方剂
6760,红丸子,方剂
6761,红霞散,方剂
6762,红香粉,方剂
6763,红消散,方剂
6764,红雪,方剂
6765,红眼药,方剂
6766,红药膏,方剂
6767,红油膏,方剂
6768,红玉膏,方剂
6769,红玉散,方剂
6770,红枣散,方剂
6771,红枣丸,方剂
6772,洪宝丹,方剂
6773,洪氏大红丸,方剂
6774,喉闭丸,方剂
6775,喉风夺命丹,方剂
6776,喉疳化毒丹,方剂
6777,喉疳丸,方剂
6778,喉证含化丸,方剂
6779,喉证通闭散,方剂
6780,喉证异功散,方剂
6781,喉症散,方剂
6782,猴马油,方剂
6783,猴枣鹭涎散,方剂
6784,厚肠丹,方剂
6785,厚肠丸,方剂
6786,厚朴半夏汤,方剂
6787,厚朴槟榔汤,方剂
6788,厚朴草果汤,方剂
6789,厚朴大黄汤,方剂
6790,厚朴麻黄汤,方剂
6791,厚朴七物汤,方剂
6792,厚朴人参汤,方剂
6793,厚朴三物汤,方剂
6794,厚朴散,方剂
6795,厚朴生姜半夏甘草人参汤,方剂
6796,厚朴温中汤,方剂
6797,厚朴温中饮,方剂
6798,厚朴香连丸,方剂
6799,厚朴煮散,方剂
6800,呼脓散,方剂
6801,狐惑汤,方剂
6802,胡粉膏,方剂
6803,胡粉青,方剂
6804,胡粉散,方剂
6805,胡粉丸,方剂
6806,胡黄连点眼方,方剂
6807,胡黄连散,方剂
6808,胡黄连丸,方剂
6809,胡椒理中丸,方剂
6810,胡椒汤,方剂
6811,胡椒丸,方剂
6812,胡连丸,方剂
6813,胡连追毒丸,方剂
6814,胡芦巴散,方剂
6815,胡芦巴丸,方剂
6816,胡麻膏,方剂
6817,胡麻散,方剂
6818,胡麻丸,方剂
6819,胡麻续肌丸,方剂
6820,胡麻粥,方剂
6821,胡尚书壮阳丹,方剂
6822,胡氏牡丹散,方剂
6823,胡桃膏,方剂
6824,胡桃散,方剂
6825,胡桃汤,方剂
6826,胡桃涂方,方剂
6827,胡桃丸,方剂
6828,胡桐泪散,方剂
6829,胡桐律散,方剂
6830,葫芦根散,方剂
6831,葫芦化毒丹,方剂
6832,葫芦酒,方剂
6833,葫芦散,方剂
6834,葫荽子散,方剂
6835,猢孙散,方剂
6836,槲叶散,方剂
6837,虎骨酒,方剂
6838,虎骨木瓜丸,方剂
6839,虎骨散,方剂
6840,虎骨四斤丸,方剂
6841,虎骨丸,方剂
6842,虎跑泉,方剂
6843,虎眼丸,方剂
6844,虎杖二金汤,方剂
6845,虎杖根粉剂,方剂
6846,虎杖散,方剂
6847,虎杖汤,方剂
6848,虎杖液,方剂
6849,虎挣散,方剂
6850,琥珀安神散,方剂
6851,琥珀抱龙丸,方剂
6852,琥珀碧玉散,方剂
6853,琥珀参苓散,方剂
6854,琥珀丹,方剂
6855,琥珀导赤汤,方剂
6856,琥珀定志丸,方剂
6857,琥珀多寐丸,方剂
6858,琥珀分清泄浊丸,方剂
6859,琥珀茯苓丸,方剂
6860,琥珀膏,方剂
6861,琥珀煎丸,方剂
6862,琥珀蜡矾丸,方剂
6863,琥珀牛黄丸,方剂
6864,琥珀清金散,方剂
6865,琥珀人参丸,方剂
6866,琥珀散,方剂
6867,琥珀射星丸,方剂
6868,琥珀汤,方剂
6869,琥珀丸,方剂
6870,琥珀养心丹,方剂
6871,琥珀养心汤,方剂
6872,琥珀饮,方剂
6873,琥珀郁金丸,方剂
6874,琥珀珍珠散,方剂
6875,琥珀止淋丸,方剂
6876,护从丸,方剂
6877,护眉神应散,方剂
6878,护面散,方剂
6879,护命散,方剂
6880,护膜散,方剂
6881,护舌丹,方剂
6882,护胎散,方剂
6883,护胎饮,方剂
6884,护胃承气汤,方剂
6885,护心丹,方剂
6886,护心夺命丹,方剂
6887,护心散,方剂
6888,护心托里散,方剂
6889,护心至宝丹,方剂
6890,护阴丹,方剂
6891,护照和阴汤,方剂
6892,护痔药,方剂
6893,滑石白鱼散,方剂
6894,滑石代赭汤,方剂
6895,滑石粉,方剂
6896,滑石藿香汤,方剂
6897,滑石散,方剂
6898,滑石汤,方剂
6899,滑石通淋散,方剂
6900,滑石丸,方剂
6901,滑胎煎,方剂
6902,滑胎散,方剂
6903,滑胎饮,方剂
6904,滑胎枳壳散,方剂
6905,滑血饮,方剂
6906,滑翳补肝汤,方剂
6907,化癌煎,方剂
6908,化斑解毒汤,方剂
6909,化斑汤,方剂
6910,化虫散,方剂
6911,化虫丸,方剂
6912,化疸汤,方剂
6913,化疔救唇汤,方剂
6914,化疔内消散,方剂
6915,化毒丹,方剂
6916,化毒膏,方剂
6917,化毒解毒汤,方剂
6918,化毒排脓内补十宣散,方剂
6919,化毒清表汤,方剂
6920,化毒散,方剂
6921,化毒神丹,方剂
6922,化毒汤,方剂
6923,化毒托里散,方剂
6924,化毒丸,方剂
6925,化毒为水内托散,方剂
6926,化毒饮,方剂
6927,化毒饮子,方剂
6928,化蛾丹,方剂
6929,化风丹,方剂
6930,化风丸,方剂
6931,化凤膏,方剂
6932,化腐生肌散,方剂
6933,化腐紫霞膏,方剂
6934,化肝煎,方剂
6935,化骨丹,方剂
6936,化骨神丹,方剂
6937,化骨至神丹,方剂
6938,化管丸,方剂
6939,化管药,方剂
6940,化核膏,方剂
6941,化积散,方剂
6942,化积丸,方剂
6943,化坚膏,方剂
6944,化坚汤,方剂
6945,化坚油,方剂
6946,化精丹,方剂
6947,化酒止痢汤,方剂
6948,化丹,方剂
6949,化疠仙丹,方剂
6950,化瘤膏,方剂
6951,化龙丹,方剂
6952,化木汤,方剂
6953,化逆汤,方剂
6954,化痞膏,方剂
6955,化痞丸,方剂
6956,化癖锤膏,方剂
6957,化癖膏,方剂
6958,化癖丸,方剂
6959,化气散,方剂
6960,化气汤,方剂
6961,化气丸,方剂
6962,化痧宝花丸,方剂
6963,化肾汤,方剂
6964,化圣通滞汤,方剂
6965,化石利胆散,方剂
6966,化石汤,方剂
6967,化食散,方剂
6968,化食丸,方剂
6969,化食养脾汤,方剂
6970,化水种子汤,方剂
6971,化丝汤,方剂
6972,化痰膏,方剂
6973,化痰降火汤,方剂
6974,化痰清火汤,方剂
6975,化痰丸,方剂
6976,化痰消核丸,方剂
6977,化痰消食汤,方剂
6978,化痰延寿丹,方剂
6979,化痰玉壶丸,方剂
6980,化铁丹,方剂
6981,化铁膏,方剂
6982,化息散,方剂
6983,化癣神丹,方剂
6984,化雪丹,方剂
6985,化血丹,方剂
6986,化炎汤,方剂
6987,化痒汤,方剂
6988,化阴煎,方剂
6989,化瘿丹,方剂
6990,化瘀散,方剂
6991,化瘀汤,方剂
6992,化瘀通经散,方剂
6993,化瘀通络洗剂,方剂
6994,化瘀洗方,方剂
6995,化鱼汤,方剂
6996,化针散,方剂
6997,化疹汤,方剂
6998,化癥回生丹,方剂
6999,化癥丸,方剂
7000,化滞汤,方剂
7001,化滞调中汤,方剂
7002,化滞香薷饮,方剂
7003,化浊汤,方剂
7004,槐耳散,方剂
7005,槐耳丸,方剂
7006,槐肤酒,方剂
7007,槐花当归散,方剂
7008,槐花地黄丸,方剂
7009,槐花金银酒,方剂
7010,槐花酒,方剂
7011,槐花散,方剂
7012,槐花丸,方剂
7013,槐黄丸,方剂
7014,槐角地榆汤,方剂
7015,槐角地榆丸,方剂
7016,槐角煎,方剂
7017,槐角枳壳汤,方剂
7018,槐金散,方剂
7019,槐壳丸,方剂
7020,槐连四物汤,方剂
7021,槐皮膏,方剂
7022,槐皮洗眼汤,方剂
7023,槐芩散,方剂
7024,槐术散,方剂
7025,槐芽散,方剂
7026,槐芽丸,方剂
7027,槐榆散,方剂
7028,槐枝八仙散,方剂
7029,槐子散,方剂
7030,槐子丸,方剂
7031,欢喜散,方剂
7032,缓肠汤,方剂
7033,缓风散,方剂
7034,缓肝理脾汤,方剂
7035,缓攻汤,方剂
7036,缓疼煎,方剂
7037,缓息丹,方剂
7038,缓中汤,方剂
7039,涣邪汤,方剂
7040,浣肌散,方剂
7041,豢龙汤,方剂
7042,黄白丹,方剂
7043,黄白膏,方剂
7044,黄白僵蚕散,方剂
7045,黄白散,方剂
7046,黄柏白蚕散,方剂
7047,黄柏苍术汤,方剂
7048,黄柏膏,方剂
7049,黄柏黑散,方剂
7050,黄柏红升散,方剂
7051,黄柏浆,方剂
7052,黄柏酒,方剂
7053,黄柏散,方剂
7054,黄柏汤,方剂
7055,黄柏丸,方剂
7056,黄柏饮,方剂
7057,黄吹散,方剂
7058,黄雌鸡饭,方剂
7059,黄雌鸡粥,方剂
7060,黄丹膏,方剂
7061,黄丹软膏,方剂
7062,黄丹散,方剂
7063,黄丹丸,方剂
7064,黄丹油膏,方剂
7065,黄矾散,方剂
7066,黄矾丸,方剂
7067,黄粉膏,方剂
7068,黄粉散,方剂
7069,黄风菊花汤,方剂
7070,黄甘散,方剂
7071,黄甘丸,方剂
7072,黄膏,方剂
7073,黄阁化癖膏,方剂
7074,黄瓜蒌丸,方剂
7075,黄蛤散,方剂
7076,黄汗吴蓝汤,方剂
7077,黄黄散,方剂
7078,黄昏汤,方剂
7079,黄甲丸,方剂
7080,黄金膏,方剂
7081,黄金化毒汤,方剂
7082,黄金散,方剂
7083,黄金汤,方剂
7084,黄荆汤,方剂
7085,黄精酒,方剂
7086,黄精丸,方剂
7087,黄栝楼散,方剂
7088,黄蜡膏,方剂
7089,黄连阿胶汤,方剂
7090,黄连阿胶丸,方剂
7091,黄连白芍汤,方剂
7092,黄连闭管丸,方剂
7093,黄连饼,方剂
7094,黄连补汤,方剂
7095,黄连涤暑汤,方剂
7096,黄连酊,方剂
7097,黄连定厥汤,方剂
7098,黄连二陈汤,方剂
7099,黄连粉,方剂
7100,黄连甘乳膏,方剂
7101,黄连膏,方剂
7102,黄连含汤,方剂
7103,黄连化痰丸,方剂
7104,黄连黄芩汤,方剂
7105,黄连煎,方剂
7106,黄连解毒丸,方剂
7107,黄连进退汤,方剂
7108,黄连救苦汤,方剂
7109,黄连橘皮汤,方剂
7110,黄连炉甘石散,方剂
7111,黄连牛乳丸,方剂
7112,黄连平胃散,方剂
7113,黄连清膈丸,方剂
7114,黄连清火汤,方剂
7115,黄连软膏,方剂
7116,黄连散,方剂
7117,黄连上青膏,方剂
7118,黄连上清丸,方剂
7119,黄连升麻散,方剂
7120,黄连生肌散,方剂
7121,黄连四物汤,方剂
7122,黄连汤,方剂
7123,黄连丸,方剂
7124,黄连乌梅丸,方剂
7125,黄连芜荑丸,方剂
7126,黄连犀角汤,方剂
7127,黄连香附桃仁丸,方剂
7128,黄连香薷饮,方剂
7129,黄连消毒散,方剂
7130,黄连消毒饮,方剂
7131,黄连消痞丸,方剂
7132,黄连泻心汤,方剂
7133,黄连羊肝丸,方剂
7134,黄连饮,方剂
7135,黄连栀子汤,方剂
7136,黄连枳壳汤,方剂
7137,黄连竹茹橘皮半夏汤,方剂
7138,黄连竹茹汤,方剂
7139,黄苓散,方剂
7140,黄龙汤,方剂
7141,黄龙丸,方剂
7142,黄芦散,方剂
7143,黄马散,方剂
7144,黄梅丸,方剂
7145,黄明膏,方剂
7146,黄末药,方剂
7147,黄牛散,方剂
7148,黄袍散,方剂
7149,黄芪束气汤,方剂
7150,黄耆鳖甲饮,方剂
7151,黄耆茯神汤,方剂
7152,黄耆甘草汤,方剂
7153,黄耆膏,方剂
7154,黄耆化毒,方剂
7155,黄耆煎,方剂
7156,黄耆酒,方剂
7157,黄耆六君子汤,方剂
7158,黄耆六一汤,方剂
7159,黄耆内托散,方剂
7160,黄耆人参汤,方剂
7161,黄耆肉桂柴胡酒煎汤,方剂
7162,黄耆散,方剂
7163,黄耆芍药桂枝苦酒汤,方剂
7164,黄耆十补汤,方剂
7165,黄耆十四味丸,方剂
7166,黄耆汤,方剂
7167,黄耆桃红汤,方剂
7168,黄耆贴,方剂
7169,黄耆外托散,方剂
7170,黄耆丸,方剂
7171,黄耆五两汤,方剂
7172,黄耆五味子散,方剂
7173,黄耆益气汤,方剂
7174,黄耆益损汤,方剂
7175,黄耆饮子,方剂
7176,黄耆汁,方剂
7177,黄耆粥,方剂
7178,黄芩贝母汤,方剂
7179,黄芩厚朴汤,方剂
7180,黄芩黄连甘草汤,方剂
7181,黄芩利膈丸,方剂
7182,黄芩茅花汤,方剂
7183,黄芩羌活汤,方剂
7184,黄芩清肺汤,方剂
7185,黄芩散,方剂
7186,黄芩芍药汤,方剂
7187,黄芩射干汤,方剂
7188,黄芩石膏汤,方剂
7189,黄芩四物汤,方剂
7190,黄芩汤,方剂
7191,黄芩丸,方剂
7192,黄芩五味散,方剂
7193,黄芩泻白散,方剂
7194,黄芩知母汤,方剂
7195,黄芩栀子汤,方剂
7196,黄芩茱萸丸,方剂
7197,黄蓉散,方剂
7198,黄蛇散,方剂
7199,黄升丹,方剂
7200,黄土汤,方剂
7201,黄土丸,方剂
7202,黄丸子,方剂
7203,黄仙饼子,方剂
7204,黄香饼,方剂
7205,黄香膏,方剂
7206,黄香油,方剂
7207,黄芽丸,方剂
7208,黄玉膏,方剂
7209,黄紫丹,方剂
7210,灰藋涂方,方剂
7211,灰浆膏,方剂
7212,灰米膏,方剂
7213,灰皂散,方剂
7214,回阳救急汤,方剂
7215,茴香安肾汤,方剂
7216,茴香槟榔散,方剂
7217,茴香草散,方剂
7218,茴香化气散,方剂
7219,茴香金铃丸,方剂
7220,茴香酒,方剂
7221,茴香橘皮酒,方剂
7222,茴香散,方剂
7223,茴香汤,方剂
7224,茴香丸,方剂
7225,会毒散,方剂
7226,会脓散,方剂
7227,会厌逐瘀汤,方剂
7228,豁脾煎,方剂
7229,豁痰汤,方剂
7230,豁瘀定喘丸,方剂
7231,活儿汤,方剂
7232,活龟丸,方剂
7233,活虎丹,方剂
7234,活魂丹,方剂
7235,活络丹,方剂
7236,活络汤,方剂
7237,活络丸,方剂
7238,活络饮,方剂
7239,活络油膏,方剂
7240,活命金丹,方剂
7241,活命散,方剂
7242,活命仙丹,方剂
7243,活命饮,方剂
7244,活肾丸,方剂
7245,活痰丸,方剂
7246,活血丹,方剂
7247,活血行经汤,方剂
7248,活血化坚汤,方剂
7249,活血化痰汤,方剂
7250,活血煎,方剂
7251,活血酒,方剂
7252,活血驱风散,方剂
7253,活血祛风汤,方剂
7254,活血润燥丸,方剂
7255,活血散,方剂
7256,活血四物汤,方剂
7257,活血汤,方剂
